,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,Coordinates,latitude,longtitude
1571,flat,surendra avenue 69,sector 69,0.75,6818.0,2.0,2.0,2,4.0,Moderately Old,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1572,flat,tulip violet,sector 69,1.3,8447.0,3.0,3.0,1,12.0,Relatively New,1392.0,0.0,0.0,0.0,1.0,0.0,1.0,94.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1573,flat,tulip violet,sector 69,1.38,8967.0,3.0,3.0,1,12.0,Relatively New,1392.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1574,flat,tulip violet,sector 69,2.0,10168.0,4.0,4.0,1,12.0,Relatively New,2186.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1575,flat,tulip violet,sector 69,1.52,9632.0,3.0,3.0,2,4.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,1.0,156.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1576,flat,tulip violet,sector 69,1.68,8358.0,4.0,4.0,2,7.0,Relatively New,1819.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1577,flat,tulip violet,sector 69,1.72,8731.0,4.0,4.0,1,12.0,Relatively New,1783.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1578,flat,tulip violet,sector 69,1.55,9639.0,3.0,3.0,2,2.0,Relatively New,1455.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1579,flat,tulip violet,sector 69,1.43,8888.0,3.0,3.0,2,1.0,Relatively New,1455.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1580,flat,tulip lemon,sector 69,0.62,12863.0,2.0,2.0,1,4.0,Relatively New,536.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1581,flat,tulip violet,sector 69,1.4,8917.0,3.0,3.0,1,12.0,Relatively New,1419.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1582,flat,tulip violet,sector 69,1.92,15360.0,4.0,4.0,2,0.0,Relatively New,1389.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1583,flat,tulip violet,sector 69,3.05,9664.0,4.0,5.0,3+,14.0,Relatively New,2856.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1584,flat,tulip lemon,sector 69,0.6,11407.0,2.0,1.0,1,11.0,Relatively New,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1585,flat,tulip violet,sector 69,3.1,9823.0,4.0,6.0,3+,14.0,Relatively New,2817.0,0.0,1.0,0.0,1.0,0.0,0.0,174.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1586,flat,tulip purple,sector 69,2.6,10833.0,4.0,4.0,3+,4.0,Moderately Old,2172.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1587,flat,tulip violet,sector 69,1.43,8888.0,3.0,3.0,2,1.0,Relatively New,1305.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1588,flat,tulip violet,sector 69,1.9,9453.0,4.0,4.0,2,0.0,Relatively New,1819.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1589,flat,tulip violet,sector 69,1.68,10072.0,3.0,3.0,2,0.0,Relatively New,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1590,flat,tulip white,sector 69,0.9,6000.0,3.0,2.0,3+,1.0,Relatively New,1326.0,0.0,0.0,0.0,0.0,0.0,1.0,149.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1591,flat,tulip violet,sector 69,1.42,8999.0,3.0,3.0,2,8.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,1.0,94.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1592,flat,tulip violet,sector 69,1.4,8855.0,3.0,3.0,2,9.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1593,flat,tulip violet,sector 69,1.66,10134.0,3.0,3.0,2,0.0,Relatively New,1482.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1594,flat,tulip violet,sector 69,1.36,8843.0,3.0,3.0,1,12.0,Relatively New,1392.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1595,flat,tulip violet,sector 69,2.0,9583.0,4.0,4.0,2,0.0,Relatively New,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1596,flat,tulip violet,sector 69,2.05,9951.0,4.0,4.0,2,0.0,Relatively New,1889.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1597,flat,tulip violet,sector 69,1.75,8883.0,4.0,4.0,1,12.0,Relatively New,1783.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1598,flat,tulip violet,sector 69,1.4,9103.0,3.0,3.0,1,12.0,Relatively New,1392.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1599,flat,tulip violet,sector 69,1.75,8706.0,4.0,4.0,2,10.0,Relatively New,1819.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1600,flat,tulip violet,sector 69,1.37,8908.0,3.0,3.0,1,12.0,Relatively New,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1601,flat,tulip violet,sector 69,1.2,10909.0,2.0,3.0,0,0.0,Relatively New,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1602,flat,tulip violet,sector 69,1.32,8413.0,3.0,3.0,1,12.0,Relatively New,1419.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1603,flat,tulip white,sector 69,0.91,6863.0,3.0,2.0,2,12.0,Moderately Old,1473.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1604,flat,tulip violet,sector 69,1.4,8929.0,3.0,3.0,1,12.0,Relatively New,1376.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1605,flat,tulip lemon,sector 69,0.6,10000.0,2.0,1.0,1,12.0,Relatively New,667.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1606,flat,tulip violet,sector 69,1.76,9514.0,3.0,4.0,2,0.0,Relatively New,1674.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1607,flat,tulip purple,sector 69,1.92,8000.0,4.0,5.0,3+,5.0,Relatively New,2172.0,0.0,1.0,0.0,0.0,0.0,1.0,158.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1608,flat,unitech sunbreeze,sector 69,0.74,5502.0,3.0,3.0,1,10.0,Under Construction,1210.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1609,flat,tulip violet,sector 69,1.8,8955.0,4.0,4.0,2,9.0,Relatively New,1819.0,0.0,0.0,0.0,1.0,0.0,1.0,165.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1610,flat,tulip violet,sector 69,1.7,8625.0,4.0,4.0,1,12.0,Relatively New,1783.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1611,flat,tulip violet,sector 69,1.4,8861.0,3.0,3.0,2,2.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,0.0,102.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1612,flat,tulip violet,sector 69,1.46,9252.0,3.0,3.0,2,0.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,1.0,174.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1613,flat,tulip leaf,sector 69,2.07,11424.0,3.0,3.0,3,16.0,Relatively New,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1614,flat,tulip violet,sector 69,1.75,9459.0,3.0,4.0,2,0.0,Relatively New,2056.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1615,flat,tulip violet,sector 69,1.43,9039.0,3.0,3.0,2,1.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,0.0,102.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1616,flat,tulip violet,sector 69,1.2,8889.0,2.0,3.0,1,0.0,Relatively New,1222.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1617,flat,tulip violet,sector 69,1.51,9569.0,3.0,3.0,2,0.0,Relatively New,1325.0,0.0,0.0,0.0,1.0,0.0,2.0,165.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1618,flat,tulip violet,sector 69,1.36,8619.0,3.0,3.0,1,12.0,Relatively New,1291.0,0.0,0.0,0.0,1.0,0.0,0.0,95.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1619,flat,tulip violet,sector 69,1.95,9701.0,4.0,4.0,2,0.0,Relatively New,1819.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1620,flat,tulip violet,sector 69,3.25,10106.0,4.0,5.0,3+,14.0,Relatively New,2910.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1621,flat,tulip violet,sector 69,1.5,10714.0,3.0,3.0,2,8.0,Relatively New,1492.0,0.0,0.0,0.0,1.0,0.0,1.0,174.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1622,flat,tulip violet,sector 69,1.78,8856.0,4.0,4.0,2,10.0,Relatively New,1819.0,0.0,0.0,0.0,1.0,0.0,1.0,156.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1623,flat,tulip violet,sector 69,1.55,9823.0,3.0,3.0,2,0.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,1.0,129.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1624,flat,tulip violet,sector 69,1.4,8929.0,3.0,3.0,1,12.0,Relatively New,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1625,flat,tulip violet,sector 69,1.4,8872.0,3.0,3.0,2,11.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,0.0,126.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1626,flat,tulip violet,sector 69,1.7,10773.0,3.0,3.0,2,0.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1627,flat,tulip white,sector 69,0.9,6787.0,3.0,2.0,3,6.0,Relatively New,1473.0,0.0,0.0,0.0,1.0,0.0,0.0,121.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1628,flat,tulip violet,sector 69,1.6,10139.0,3.0,3.0,2,0.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1629,flat,tulip violet,sector 69,1.6,10139.0,3.0,3.0,2,0.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,0.0,166.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1630,flat,tulip violet,sector 69,1.9,9453.0,4.0,4.0,2,6.0,Relatively New,1743.0,0.0,0.0,1.0,0.0,0.0,0.0,174.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1631,flat,tulip violet,sector 69,1.31,8518.0,3.0,3.0,2,12.0,Relatively New,1392.0,0.0,0.0,0.0,1.0,0.0,1.0,174.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1632,flat,tulip violet,sector 69,1.75,8883.0,4.0,4.0,1,12.0,Relatively New,1783.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1633,flat,tulip violet,sector 69,1.68,8358.0,4.0,4.0,2,2.0,Relatively New,1819.0,0.0,0.0,0.0,1.0,0.0,0.0,112.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1634,flat,tulip violet,sector 69,1.7,8445.0,4.0,4.0,2,7.0,Relatively New,1819.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1635,flat,tulip violet,sector 69,1.7,8458.0,4.0,4.0,2,10.0,Relatively New,1804.0,1.0,1.0,1.0,1.0,0.0,0.0,174.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1636,flat,tulip violet,sector 69,1.65,8871.0,3.0,3.0,2,1.0,Relatively New,1578.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1637,flat,tulip violet,sector 69,1.85,9204.0,4.0,4.0,2,14.0,Relatively New,1819.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1638,flat,tulip violet,sector 69,1.37,8676.0,3.0,3.0,1,12.0,Relatively New,1568.0,0.0,0.0,0.0,1.0,0.0,0.0,95.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1639,flat,tulip violet,sector 69,1.55,9823.0,3.0,3.0,2,9.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,1.0,165.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1640,flat,tulip violet,sector 69,1.76,8756.0,4.0,4.0,2,6.0,Relatively New,1819.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1641,flat,tulip yellow,sector 69,1.8,10563.0,3.0,3.0,3,14.0,Under Construction,1893.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1642,flat,unitech sunbreeze,sector 69,0.75,6849.0,2.0,2.0,2,4.0,Under Construction,991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1643,flat,tulip violet,sector 69,1.32,8413.0,3.0,3.0,1,12.0,Relatively New,1419.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1644,flat,tulip violet,sector 69,1.7,8458.0,4.0,4.0,2,1.0,Relatively New,1819.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1645,flat,tulip violet,sector 69,1.68,8350.0,4.0,4.0,2,1.0,Relatively New,1819.0,0.0,0.0,0.0,1.0,0.0,0.0,102.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1646,flat,tulip violet,sector 69,1.19,8815.0,2.0,3.0,1,0.0,Relatively New,1500.0,1.0,0.0,0.0,0.0,0.0,1.0,174.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1647,flat,tulip violet,sector 69,1.4,8838.0,3.0,3.0,2,1.0,Relatively New,1428.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1648,house,tulip yellow,sector 69,2.95,16389.0,4.0,3.0,2,3.0,New Property,1800.0,0.0,0.0,0.0,1.0,1.0,2.0,111.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1649,flat,unitech sunbreeze,sector 69,1.0,5476.0,4.0,3.0,0,0.0,Relatively New,1826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1650,flat,tulip violet,sector 69,1.55,9823.0,3.0,3.0,2,5.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,0.0,99.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1651,flat,tulip violet,sector 69,1.66,8409.0,4.0,4.0,1,12.0,Relatively New,1783.0,0.0,0.0,0.0,1.0,0.0,0.0,102.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1652,flat,tulip violet,sector 69,1.7,8433.0,4.0,4.0,2,10.0,New Property,1819.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1653,flat,tulip leaf,sector 69,2.06,11388.0,3.0,3.0,3,16.0,Relatively New,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1654,flat,tulip violet,sector 69,2.0,9950.0,4.0,4.0,2,0.0,Relatively New,1819.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1655,flat,tulip violet,sector 69,1.28,8112.0,3.0,3.0,2,12.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,1.0,49.0,"28.3966° N, 77.0341° E",28.3966,77.0341
1656,flat,ireo the corridors,sector 67a,1.85,9531.0,3.0,4.0,3,4.0,New Property,1941.0,1.0,0.0,1.0,0.0,0.0,1.0,150.0,"28.3960° N, 77.0372° E",28.396,77.0372
1657,flat,ireo the corridors,sector 67a,1.4,9434.0,2.0,2.0,2,8.0,Relatively New,1149.0,1.0,0.0,0.0,0.0,1.0,0.0,90.0,"28.3960° N, 77.0372° E",28.396,77.0372
1658,flat,ireo the corridors,sector 67a,1.5,11111.0,2.0,2.0,2,10.0,Relatively New,1500.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,"28.3960° N, 77.0372° E",28.396,77.0372
1659,flat,pyramid urban,sector 67a,0.6,8571.0,2.0,2.0,2,14.0,New Property,633.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,"28.3960° N, 77.0372° E",28.396,77.0372
1660,flat,ireo the corridors,sector 67a,1.6,9265.0,3.0,3.0,2,3.0,New Property,1346.0,0.0,0.0,1.0,0.0,0.0,1.0,142.0,"28.3960° N, 77.0372° E",28.396,77.0372
1661,flat,ireo the corridors,sector 67a,1.7,9844.0,3.0,3.0,2,10.0,New Property,1346.0,0.0,1.0,0.0,0.0,1.0,1.0,44.0,"28.3960° N, 77.0372° E",28.396,77.0372
1662,flat,ireo the corridors,sector 67a,1.8,9370.0,3.0,3.0,2,3.0,New Property,1551.0,1.0,0.0,1.0,0.0,0.0,1.0,150.0,"28.3960° N, 77.0372° E",28.396,77.0372
1663,flat,ireo the corridors,sector 67a,2.0,11581.0,3.0,3.0,2,6.0,Under Construction,1346.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,"28.3960° N, 77.0372° E",28.396,77.0372
1664,flat,4s aradhya homes,sector 67a,1.9,8862.0,4.0,4.0,3,3.0,New Property,1991.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,"28.3960° N, 77.0372° E",28.396,77.0372
1665,flat,pyramid urban,sector 67a,0.62,11855.0,2.0,2.0,2,2.0,Relatively New,581.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,"28.3960° N, 77.0372° E",28.396,77.0372
1666,flat,pyramid urban,sector 67a,0.7,11844.0,2.0,2.0,1,14.0,New Property,657.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,"28.3960° N, 77.0372° E",28.396,77.0372
1667,flat,aardhya homesh,sector 67a,1.85,8043.0,4.0,4.0,0,4.0,New Property,2556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.3960° N, 77.0372° E",28.396,77.0372
1668,flat,ireo the corridors,sector 67a,2.0,11429.0,3.0,3.0,3,12.0,New Property,1584.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,"28.3960° N, 77.0372° E",28.396,77.0372
1669,flat,ireo the corridors,sector 67a,2.08,12044.0,3.0,3.0,2,6.0,Under Construction,1563.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,"28.3960° N, 77.0372° E",28.396,77.0372
1670,house,4s aradhya homes,sector 67a,1.83,6778.0,4.0,4.0,2,4.0,New Property,2700.0,0.0,0.0,0.0,1.0,0.0,1.0,145.0,"28.3960° N, 77.0372° E",28.396,77.0372
1671,flat,ireo the corridors,sector 67a,1.8,14658.0,3.0,3.0,3,6.0,New Property,1551.0,0.0,1.0,1.0,0.0,0.0,1.0,150.0,"28.3960° N, 77.0372° E",28.396,77.0372
1672,flat,pyramid urban,sector 67a,0.55,10516.0,2.0,2.0,2,3.0,Relatively New,581.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,"28.3960° N, 77.0372° E",28.396,77.0372
1673,flat,ireo the corridors,sector 67a,1.3,10031.0,2.0,2.0,2,1.0,New Property,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,"28.3960° N, 77.0372° E",28.396,77.0372
1674,flat,ireo the corridors,sector 67a,1.62,9380.0,3.0,3.0,2,4.0,New Property,1346.0,0.0,0.0,1.0,0.0,0.0,1.0,142.0,"28.3960° N, 77.0372° E",28.396,77.0372
1675,flat,pyramid urban,sector 67a,0.56,7932.0,2.0,2.0,2,0.0,Relatively New,778.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,"28.3960° N, 77.0372° E",28.396,77.0372
1676,flat,pyramid urban,sector 67a,0.53,8968.0,2.0,2.0,1,6.0,Relatively New,657.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,"28.3960° N, 77.0372° E",28.396,77.0372
1677,flat,signature global the millennia,sector 37d,0.6,9231.0,2.0,2.0,3,7.0,New Property,625.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1678,flat,bptp terra,sector 37d,1.45,8007.0,3.0,3.0,3,9.0,Relatively New,1639.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1679,flat,signature global the millennia,sector 37d,0.55,9167.0,2.0,2.0,3,3.0,New Property,543.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1680,flat,bptp terra,sector 37d,1.67,7622.0,4.0,4.0,3,11.0,Relatively New,2091.0,0.0,0.0,0.0,0.0,0.0,1.0,149.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1681,flat,signature global the millennia,sector 37d,0.55,9167.0,2.0,2.0,3,3.0,New Property,610.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1682,flat,signature global city 37d ph 2,sector 37d,1.36,8848.0,3.0,3.0,3,1.0,Under Construction,1535.0,0.0,0.0,0.0,1.0,1.0,0.0,37.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1683,flat,ramprastha skyz,sector 37d,1.25,7251.0,3.0,3.0,3+,2.0,Under Construction,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1684,flat,ramprastha the edge towers,sector 37d,0.71,5420.0,2.0,2.0,3,10.0,New Property,1100.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1685,flat,bptp terra,sector 37d,1.4,7731.0,3.0,3.0,3,5.0,Relatively New,1711.0,0.0,0.0,0.0,0.0,0.0,1.0,149.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1686,flat,bptp terra,sector 37d,1.72,7850.0,3.0,3.0,3+,10.0,Relatively New,1983.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1687,flat,ramprastha primera,sector 37d,1.02,6000.0,3.0,2.0,3,22.0,Under Construction,1538.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1688,flat,bptp terra,sector 37d,1.5,8255.0,3.0,3.0,3,12.0,Relatively New,1686.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1689,flat,signature global city,sector 37d,1.1,8800.0,3.0,3.0,3,1.0,Under Construction,1389.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1690,house,independent,sector 37d,1.16,7537.0,1.0,1.0,0,1.0,Relatively New,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1691,flat,bptp terra,sector 37d,1.71,7805.0,3.0,3.0,3+,7.0,Relatively New,2191.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1692,flat,bptp terra,sector 37d,1.77,8079.0,4.0,3.0,3,15.0,Relatively New,2025.0,1.0,1.0,0.0,1.0,1.0,0.0,49.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1693,flat,ramprastha the edge towers,sector 37d,0.8,5797.0,2.0,2.0,3,2.0,Relatively New,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1694,flat,ramprastha the edge towers,sector 37d,0.8,8889.0,2.0,2.0,3,10.0,Relatively New,1310.0,0.0,0.0,0.0,0.0,1.0,0.0,166.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1695,flat,ramprastha the edge towers,sector 37d,1.1,5528.0,3.0,3.0,3,9.0,Relatively New,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1696,flat,bptp terra,sector 37d,1.78,8124.0,4.0,3.0,3,10.0,Relatively New,1983.0,0.0,1.0,0.0,0.0,0.0,0.0,127.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1697,flat,ramprastha the edge towers,sector 37d,1.0,5650.0,3.0,3.0,3+,13.0,Moderately Old,1602.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1698,flat,bptp terra,sector 37d,1.49,8107.0,3.0,3.0,3,20.0,Relatively New,1707.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1699,flat,bptp park generations,sector 37d,1.5,9868.0,3.0,2.0,3+,17.0,Relatively New,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1700,flat,ramprastha the edge towers,sector 37d,0.75,5319.0,2.0,2.0,3,19.0,Moderately Old,1410.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,"28.4478° N, 76.9703° E",28.4478,76.9703
1701,flat,bptp terra,sector 37d,1.17,8298.0,2.0,2.0,2,0.0,Relatively New,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,"28.4478° N, 76.9703° E",28.4478,76.9703
